code,d13C,d18O,year,Ocean,sfl,yearclass,Assigned_origin,oto_portion,months_sampled,caught_EW,age_group
ABFT_3015,-7.89,-0.89,2014,ATL,244,2001,East,core,12,East,post_2yr
ABFT_3016,-9.14,-1.4,2014,ATL,244,2001,West,core,12,East,post_2yr
ABFT_3017,-7.41,-0.58,2015,ATL,246.9,2001,East,core,12,East,post_2yr
ABFT_3018,-9.19,-1.28,2015,ATL,246.9,2001,West,core,12,East,post_2yr
ABFT_3019,-9.1,-0.73,2015,ATL,246.9,2001,East,core,12,East,post_2yr
ABFT_3020,-7.18,-0.57,2015,ATL,246.9,2001,East,core,12,East,post_2yr
ABFT_3021,-8.35,-0.64,2015,ATL,247,2001,East,core,12,East,post_2yr
ABFT_3022,-8.57,-1,2015,ATL,248.7,2001,East,core,12,East,post_2yr
ABFT_3023,-7.91,-0.76,2015,ATL,249,2001,East,core,12,East,post_2yr
ABFT_3024,-7.3,-0.31,2015,ATL,250,2001,East,core,12,East,post_2yr
ABFT_3025,-7.92,-0.77,2015,ATL,250,2001,East,core,12,East,post_2yr
ABFT_3026,-8.43,-1.03,2015,ATL,250,2001,East,core,12,East,post_2yr
ABFT_3027,-9.21,-1.1,2015,ATL,251,2001,West,core,12,East,post_2yr
ABFT_3028,-8.48,-0.67,2015,ATL,251,2001,East,core,12,East,post_2yr
ABFT_3029,-9.03,-0.97,2015,ATL,251,2001,East,core,12,East,post_2yr
ABFT_3030,-8.5,-0.8,2015,ATL,251.9,2001,East,core,12,East,post_2yr
ABFT_3031,-8.97,-0.96,2016,ATL,260,2001,East,core,12,East,post_2yr
ABFT_3032,-8.02,-0.78,2018,ATL,270,2001,East,core,12,East,post_2yr
ABFT_3033,-8.35,-0.62,2011,ATL,192,2002,East,core,12,East,post_2yr
ABFT_3034,-8.55,-0.84,2011,ATL,192,2002,East,core,12,East,post_2yr
ABFT_3035,-8.49,-0.53,2011,ATL,192,2002,East,core,12,East,post_2yr
ABFT_3036,-7.79,-0.5,2011,ATL,194.8,2002,East,core,12,East,post_2yr
ABFT_3037,-8.59,-0.59,2011,ATL,195,2002,East,core,12,East,post_2yr
ABFT_3038,-8.37,-0.64,2011,ATL,195,2002,East,core,12,East,post_2yr
ABFT_3039,-8.3,-0.46,2011,ATL,195,2002,East,core,12,East,post_2yr
ABFT_3040,-7.96,-0.87,2011,ATL,195,2002,East,core,12,East,post_2yr
ABFT_3041,-7.44,-0.86,2011,ATL,195,2002,East,core,12,East,post_2yr
ABFT_3042,-7.54,-0.94,2011,ATL,195,2002,East,core,12,East,post_2yr
ABFT_3043,-7.64,-0.92,2011,ATL,195,2002,East,core,12,East,post_2yr
ABFT_3044,-8.02,-0.66,2011,ATL,195,2002,East,core,12,East,post_2yr
ABFT_3045,-7.87,-0.6,2011,ATL,195,2002,East,core,12,East,post_2yr
ABFT_3046,-8.03,-0.66,2011,ATL,195,2002,East,core,12,East,post_2yr
ABFT_3047,-9.04,-0.66,2011,ATL,196,2002,East,core,12,East,post_2yr
ABFT_3048,-8.5,-1.04,2011,ATL,196,2002,East,core,12,East,post_2yr
ABFT_3049,-7.49,-0.78,2011,ATL,196,2002,East,core,12,East,post_2yr
ABFT_3050,-9.53,-1.24,2011,ATL,197,2002,West,core,12,East,post_2yr
ABFT_3051,-8.42,-0.72,2011,ATL,197,2002,East,core,12,East,post_2yr
ABFT_3052,-8.4,-1,2011,ATL,197,2002,East,core,12,East,post_2yr
ABFT_3053,-9.02,-0.93,2011,ATL,197.7,2002,East,core,12,East,post_2yr
ABFT_3054,-8.11,-0.54,2011,ATL,198,2002,East,core,12,East,post_2yr
ABFT_3055,-9.25,-1.07,2011,ATL,198,2002,East,core,12,East,post_2yr
ABFT_3056,-8.69,-0.65,2011,ATL,198,2002,East,core,12,East,post_2yr
ABFT_3057,-9.33,-1.07,2011,ATL,198,2002,East,core,12,East,post_2yr
ABFT_3058,-8.95,-0.56,2011,ATL,198,2002,East,core,12,East,post_2yr
ABFT_3059,-7.62,-0.54,2011,ATL,198,2002,East,core,12,East,post_2yr
ABFT_3060,-8.71,-0.7,2011,ATL,198,2002,East,core,12,East,post_2yr
ABFT_3061,-8.33,-0.6,2011,ATL,198,2002,East,core,12,East,post_2yr
ABFT_3062,-7.38,-0.48,2011,ATL,198,2002,East,core,12,East,post_2yr
ABFT_3063,-7.74,-0.52,2011,ATL,198.5,2002,East,core,12,East,post_2yr
ABFT_3064,-8.02,-0.49,2011,ATL,199,2002,East,core,12,East,post_2yr
ABFT_3065,-7.94,-0.52,2011,ATL,199,2002,East,core,12,East,post_2yr
ABFT_3066,-8.49,-0.9,2011,ATL,199,2002,East,core,12,East,post_2yr
ABFT_3067,-8.09,-1.03,2011,ATL,199,2002,East,core,12,East,post_2yr
ABFT_3068,-9.34,-1.04,2011,ATL,200,2002,East,core,12,East,post_2yr
ABFT_3069,-8.85,-0.93,2011,ATL,200,2002,East,core,12,East,post_2yr
ABFT_3070,-8.13,-1.07,2011,ATL,200,2002,West,core,12,East,post_2yr
ABFT_3071,-9.22,-1.22,2011,ATL,200,2002,West,core,12,East,post_2yr
ABFT_3072,-9.09,-0.91,2011,ATL,200.6,2002,East,core,12,East,post_2yr
ABFT_3073,-9.01,-0.89,2011,ATL,200.6,2002,East,core,12,East,post_2yr
ABFT_3074,-8.83,-0.53,2011,ATL,200.6,2002,East,core,12,East,post_2yr
ABFT_3075,-7.8,-0.63,2011,ATL,201,2002,East,core,12,East,post_2yr
ABFT_3076,-8.13,-0.49,2011,ATL,202,2002,East,core,12,East,post_2yr
ABFT_3077,-8.46,-1.13,2011,ATL,202,2002,West,core,12,East,post_2yr
ABFT_3078,-9.3,-0.93,2011,ATL,202,2002,East,core,12,East,post_2yr
ABFT_3079,-7.45,-0.45,2011,ATL,202.2,2002,East,core,12,East,post_2yr
ABFT_3080,-8.08,-0.44,2011,ATL,202.2,2002,East,core,12,East,post_2yr
ABFT_3081,-8.37,-0.43,2011,ATL,202.2,2002,East,core,12,East,post_2yr
ABFT_3082,-8.1,-0.67,2011,ATL,202.5,2002,East,core,12,East,post_2yr
ABFT_3083,-7.94,-0.45,2011,ATL,203,2002,East,core,12,East,post_2yr
ABFT_3084,-8.72,-0.44,2011,ATL,203,2002,East,core,12,East,post_2yr
ABFT_3085,-8.22,-0.65,2011,ATL,203,2002,East,core,12,East,post_2yr
ABFT_3086,-8.23,-0.79,2011,ATL,203,2002,East,core,12,East,post_2yr
ABFT_3087,-8.18,-0.58,2011,ATL,203,2002,East,core,12,East,post_2yr
ABFT_3088,-7.28,-1.04,2012,ATL,204,2002,West,core,12,East,post_2yr
ABFT_3089,-7.88,-0.74,2012,ATL,204,2002,East,core,12,East,post_2yr
ABFT_3090,-8.95,-1.15,2012,ATL,204,2002,West,core,12,East,post_2yr
ABFT_3091,-8.22,-0.59,2012,ATL,204.1,2002,East,core,12,East,post_2yr
ABFT_3092,-7.47,-0.74,2012,ATL,205,2002,East,core,12,East,post_2yr
ABFT_3093,-7.3,-1.01,2012,ATL,205,2002,West,core,12,East,post_2yr
ABFT_3094,-8.41,-0.99,2012,ATL,205,2002,East,core,12,East,post_2yr
ABFT_3095,-8.57,-0.72,2012,ATL,205,2002,East,core,12,East,post_2yr
ABFT_3096,-7.88,-0.48,2012,ATL,205,2002,East,core,12,East,post_2yr
ABFT_3097,-7.86,-0.62,2012,ATL,205,2002,East,core,12,East,post_2yr
ABFT_3098,-7.54,-0.76,2012,ATL,205.9,2002,East,core,12,East,post_2yr
ABFT_3099,-8.18,-0.57,2012,ATL,206,2002,East,core,12,East,post_2yr
ABFT_3100,-7.62,-0.4,2012,ATL,206,2002,East,core,12,East,post_2yr
ABFT_3101,-8.63,-0.82,2012,ATL,206,2002,East,core,12,East,post_2yr
ABFT_3102,-8.9,-0.62,2012,ATL,206,2002,East,core,12,East,post_2yr
ABFT_3103,-9.03,-0.79,2012,ATL,206,2002,East,core,12,East,post_2yr
ABFT_3104,-8.21,-0.69,2012,ATL,206.9,2002,East,core,12,East,post_2yr
ABFT_3105,-8.02,-1,2012,ATL,206.9,2002,East,core,12,East,post_2yr
ABFT_3106,-8.6,-0.99,2012,ATL,206.9,2002,East,core,12,East,post_2yr
ABFT_3107,-7.78,-0.71,2012,ATL,207.8,2002,East,core,12,East,post_2yr
ABFT_3108,-7.5,-0.64,2012,ATL,207.8,2002,East,core,12,East,post_2yr
ABFT_3109,-7.44,-0.79,2012,ATL,208,2002,East,core,12,East,post_2yr
ABFT_3110,-8.06,-1.21,2012,ATL,208,2002,West,core,12,East,post_2yr
ABFT_3111,-7.4,-0.88,2012,ATL,208,2002,East,core,12,East,post_2yr
ABFT_3112,-7.82,-0.97,2012,ATL,208,2002,East,core,12,East,post_2yr
ABFT_3113,-7.68,-0.67,2012,ATL,208.8,2002,East,core,12,East,post_2yr
ABFT_3114,-7.97,-1.17,2012,ATL,209,2002,West,core,12,East,post_2yr
ABFT_3115,-8.09,-0.62,2012,ATL,210,2002,East,core,12,East,post_2yr
ABFT_3116,-8.49,-0.28,2012,ATL,210,2002,East,core,12,East,post_2yr
ABFT_3117,-8.03,-0.46,2012,ATL,210,2002,East,core,12,East,post_2yr
ABFT_3118,-7.39,-0.64,2012,ATL,210.7,2002,East,core,12,East,post_2yr
ABFT_3119,-7.55,-0.81,2012,ATL,210.7,2002,East,core,12,East,post_2yr
ABFT_3120,-7.94,-1.21,2012,ATL,211,2002,West,core,12,East,post_2yr
ABFT_3121,-7.91,-1.26,2012,ATL,212,2002,West,core,12,East,post_2yr
ABFT_3122,-8.32,-0.8,2012,ATL,212.6,2002,East,core,12,East,post_2yr
ABFT_3123,-8.75,-0.81,2012,ATL,213,2002,East,core,12,East,post_2yr
ABFT_3124,-8.96,-0.8,2012,ATL,213,2002,East,core,12,East,post_2yr
ABFT_3125,-7.67,-0.83,2012,ATL,213.5,2002,East,core,12,East,post_2yr
ABFT_3126,-7.3,-0.63,2012,ATL,213.5,2002,East,core,12,East,post_2yr
ABFT_3127,-8.42,-0.58,2012,ATL,214,2002,East,core,12,East,post_2yr
ABFT_3128,-8.95,-0.8,2012,ATL,214,2002,East,core,12,East,post_2yr
ABFT_3129,-7.27,-0.97,2012,ATL,214.4,2002,East,core,12,East,post_2yr
ABFT_3130,-8.9,-1.04,2013,ATL,215,2002,East,core,12,East,post_2yr
ABFT_3131,-8.03,-1.11,2013,ATL,215,2002,West,core,12,East,post_2yr
ABFT_3132,-8.44,-0.86,2013,ATL,215,2002,East,core,12,East,post_2yr
ABFT_3133,-8.76,-0.78,2013,ATL,215,2002,East,core,12,East,post_2yr
ABFT_3134,-8.62,-0.87,2013,ATL,215,2002,East,core,12,East,post_2yr
ABFT_3135,-8.45,-0.95,2013,ATL,217,2002,East,core,12,East,post_2yr
ABFT_3136,-9.27,-1.09,2013,ATL,217,2002,East,core,12,East,post_2yr
ABFT_3137,-7.98,-0.73,2013,ATL,217,2002,East,core,12,East,post_2yr
ABFT_3138,-8.26,-1.01,2013,ATL,218,2002,East,core,12,East,post_2yr
ABFT_3139,-8.72,-1.01,2013,ATL,218,2002,East,core,12,East,post_2yr
ABFT_3140,-9.39,-1.29,2013,ATL,219,2002,West,core,12,East,post_2yr
ABFT_3141,-8.5,-1.13,2013,ATL,219,2002,West,core,12,East,post_2yr
ABFT_3142,-9.13,-0.76,2013,ATL,219,2002,East,core,12,East,post_2yr
ABFT_3143,-8.11,-0.73,2013,ATL,219,2002,East,core,12,East,post_2yr
ABFT_3144,-9,-0.77,2013,ATL,220,2002,East,core,12,East,post_2yr
ABFT_3145,-8.6,-0.89,2013,ATL,221,2002,East,core,12,East,post_2yr
ABFT_3146,-8.19,-0.97,2013,ATL,224,2002,East,core,12,East,post_2yr
ABFT_3147,-8.11,-0.75,2013,ATL,224,2002,East,core,12,East,post_2yr
ABFT_3148,-7.8,-0.73,2014,ATL,226,2002,East,core,12,East,post_2yr
ABFT_3149,-8.01,-1.1,2014,ATL,227,2002,West,core,12,East,post_2yr
ABFT_3150,-8,-0.99,2014,ATL,227,2002,East,core,12,East,post_2yr
ABFT_3151,-7.61,-0.76,2014,ATL,227,2002,East,core,12,East,post_2yr
ABFT_3152,-8.05,-0.9,2014,ATL,227,2002,East,core,12,East,post_2yr
ABFT_3153,-8.27,-1.13,2014,ATL,227,2002,West,core,12,East,post_2yr
ABFT_3154,-9.16,-1.2,2014,ATL,227,2002,West,core,12,East,post_2yr
ABFT_3155,-8.22,-1.12,2014,ATL,228,2002,West,core,12,East,post_2yr
ABFT_3156,-7.73,-0.95,2014,ATL,229,2002,East,core,12,East,post_2yr
ABFT_3157,-8.06,-0.67,2014,ATL,229,2002,East,core,12,East,post_2yr
ABFT_3158,-8.67,-0.95,2014,ATL,229,2002,East,core,12,East,post_2yr
ABFT_3159,-8.02,-0.8,2014,ATL,229,2002,East,core,12,East,post_2yr
ABFT_3160,-8.3,-0.82,2014,ATL,229,2002,East,core,12,East,post_2yr
ABFT_3161,-8.63,-1.64,2014,ATL,229,2002,West,core,12,East,post_2yr
ABFT_3162,-9.54,-1.41,2014,ATL,230,2002,West,core,12,East,post_2yr
ABFT_3163,-9.18,-1.31,2014,ATL,233,2002,West,core,12,East,post_2yr
ABFT_3164,-8.51,-1.08,2015,ATL,236.8,2002,West,core,12,East,post_2yr
ABFT_3165,-8.52,-0.4,2015,ATL,236.8,2002,East,core,12,East,post_2yr
ABFT_3166,-8.67,-0.55,2015,ATL,236.8,2002,East,core,12,East,post_2yr
ABFT_3167,-7.77,-0.45,2015,ATL,238,2002,East,core,12,East,post_2yr
ABFT_3168,-8.76,-0.87,2015,ATL,238.8,2002,East,core,12,East,post_2yr
ABFT_3169,-8.17,-0.67,2015,ATL,238.8,2002,East,core,12,East,post_2yr
ABFT_3170,-8.3,-1.02,2015,ATL,238.8,2002,East,core,12,East,post_2yr
ABFT_3171,-8.11,-0.91,2015,ATL,239,2002,East,core,12,East,post_2yr
ABFT_3172,-7.9,-0.43,2015,ATL,240,2002,East,core,12,East,post_2yr
ABFT_3173,-9.15,-1.03,2015,ATL,241,2002,East,core,12,East,post_2yr
ABFT_3174,-8.66,-0.77,2015,ATL,241,2002,East,core,12,East,post_2yr
ABFT_3175,-7.6,-0.65,2015,ATL,241,2002,East,core,12,East,post_2yr
ABFT_3176,-8.74,-0.91,2015,ATL,241.8,2002,East,core,12,East,post_2yr
ABFT_3177,-8.27,-0.82,2015,ATL,241.8,2002,East,core,12,East,post_2yr
ABFT_3178,-7.53,-0.14,2015,ATL,241.8,2002,East,core,12,East,post_2yr
ABFT_3179,-8.19,-0.74,2015,ATL,241.8,2002,East,core,12,East,post_2yr
ABFT_3180,-8.6,-0.97,2015,ATL,241.8,2002,East,core,12,East,post_2yr
ABFT_3181,-7.51,-0.3,2015,ATL,242,2002,East,core,12,East,post_2yr
ABFT_3182,-8.34,-0.66,2015,ATL,242,2002,East,core,12,East,post_2yr
ABFT_3183,-7.53,-0.75,2015,ATL,242,2002,East,core,12,East,post_2yr
ABFT_3184,-8.6,-0.91,2015,ATL,242.9,2002,East,core,12,East,post_2yr
ABFT_3185,-7.72,-0.49,2015,ATL,243,2002,East,core,12,East,post_2yr
ABFT_3186,-8.07,-0.94,2016,ATL,246,2002,East,core,12,East,post_2yr
ABFT_3187,-8.38,-0.51,2016,ATL,246,2002,East,core,12,East,post_2yr
ABFT_3188,-7.63,-0.7,2016,ATL,246.9,2002,East,core,12,East,post_2yr
ABFT_3189,-8.06,-0.77,2016,ATL,246.9,2002,East,core,12,East,post_2yr
ABFT_3190,-7.91,-0.87,2016,ATL,246.9,2002,East,core,12,East,post_2yr
ABFT_3191,-7.06,-0.99,2016,ATL,246.9,2002,West,core,12,East,post_2yr
ABFT_3192,-8.84,-1.18,2016,ATL,248,2002,West,core,12,East,post_2yr
ABFT_3193,-8.67,-0.63,2016,ATL,249,2002,East,core,12,East,post_2yr
ABFT_3194,-8.15,-0.81,2016,ATL,250,2002,East,core,12,East,post_2yr
ABFT_3195,-7.1,-0.95,2016,ATL,251,2002,East,core,12,East,post_2yr
ABFT_3196,-7.24,-0.72,2016,ATL,251,2002,East,core,12,East,post_2yr
ABFT_3197,-7.6,-1,2016,ATL,251.9,2002,East,core,12,East,post_2yr
ABFT_3198,-8.09,-0.58,2018,ATL,263,2002,East,core,12,East,post_2yr
ABFT_3199,-7.83,-1.26,2019,ATL,275,2002,West,core,12,East,post_2yr
ABFT_3200,-8.41,-0.44,2011,ATL,178,2003,East,core,12,East,post_2yr
ABFT_3201,-7.1,-0.63,2011,ATL,178,2003,East,core,12,East,post_2yr
ABFT_3202,-8.95,-0.74,2011,ATL,178.2,2003,East,core,12,East,post_2yr
ABFT_3203,-9.05,-0.8,2011,ATL,179,2003,East,core,12,East,post_2yr
ABFT_3204,-8.86,-1.26,2011,ATL,180,2003,West,core,12,East,post_2yr
ABFT_3205,-8.33,-0.88,2011,ATL,180,2003,East,core,12,East,post_2yr
ABFT_3206,-8.2,-0.99,2011,ATL,180,2003,East,core,12,East,post_2yr
ABFT_3207,-8.73,-0.41,2011,ATL,180,2003,East,core,12,East,post_2yr
ABFT_3208,-8.03,-0.55,2011,ATL,180,2003,East,core,12,East,post_2yr
ABFT_3209,-8.53,-0.39,2011,ATL,181.5,2003,East,core,12,East,post_2yr
ABFT_3210,-8.75,-0.52,2011,ATL,182,2003,East,core,12,East,post_2yr
ABFT_3211,-7.88,-0.65,2011,ATL,182,2003,East,core,12,East,post_2yr
ABFT_3212,-8.9,-1.3,2011,ATL,183,2003,West,core,12,East,post_2yr
ABFT_3213,-7.09,-0.16,2011,ATL,183,2003,East,core,12,East,post_2yr
ABFT_3214,-7.87,-0.74,2011,ATL,183.7,2003,East,core,12,East,post_2yr
ABFT_3215,-8.46,-0.94,2011,ATL,183.7,2003,East,core,12,East,post_2yr
ABFT_3216,-8.58,-0.59,2011,ATL,184,2003,East,core,12,East,post_2yr
ABFT_3217,-7.96,-0.67,2011,ATL,185,2003,East,core,12,East,post_2yr
ABFT_3218,-8.35,-0.67,2011,ATL,185.6,2003,East,core,12,East,post_2yr
ABFT_3219,-8.62,-0.69,2011,ATL,186,2003,East,core,12,East,post_2yr
ABFT_3220,-8.41,-0.87,2011,ATL,186,2003,East,core,12,East,post_2yr
ABFT_3221,-9.08,-0.67,2011,ATL,186.2,2003,East,core,12,East,post_2yr
ABFT_3222,-8.83,-0.42,2011,ATL,187,2003,East,core,12,East,post_2yr
ABFT_3223,-8.56,-0.56,2011,ATL,187,2003,East,core,12,East,post_2yr
ABFT_3224,-8.19,-0.49,2011,ATL,187,2003,East,core,12,East,post_2yr
ABFT_3225,-7.67,-0.47,2011,ATL,187.4,2003,East,core,12,East,post_2yr
ABFT_3226,-8.63,-0.65,2011,ATL,189,2003,East,core,12,East,post_2yr
ABFT_3227,-7.47,-0.96,2011,ATL,189,2003,East,core,12,East,post_2yr
ABFT_3228,-7.6,-0.52,2011,ATL,189,2003,East,core,12,East,post_2yr
ABFT_3229,-8.53,-0.65,2011,ATL,190,2003,East,core,12,East,post_2yr
ABFT_3230,-9.37,-1.07,2011,ATL,190,2003,East,core,12,East,post_2yr
ABFT_3231,-7.38,-0.57,2011,ATL,190,2003,East,core,12,East,post_2yr
ABFT_3232,-8.06,-0.92,2011,ATL,190,2003,East,core,12,East,post_2yr
ABFT_3233,-8.76,-0.69,2011,ATL,190.7,2003,East,core,12,East,post_2yr
ABFT_3234,-9.42,-0.99,2011,ATL,191,2003,East,core,12,East,post_2yr
ABFT_3235,-7.76,-0.49,2011,ATL,191,2003,East,core,12,East,post_2yr
ABFT_3236,-8.75,-0.42,2012,ATL,193,2003,East,core,12,East,post_2yr
ABFT_3237,-7.99,-1.11,2012,ATL,193,2003,West,core,12,East,post_2yr
ABFT_3238,-7.89,-0.88,2012,ATL,193.7,2003,East,core,12,East,post_2yr
ABFT_3239,-7.82,-0.82,2012,ATL,193.7,2003,East,core,12,East,post_2yr
ABFT_3240,-8.33,-0.59,2012,ATL,194.6,2003,East,core,12,East,post_2yr
ABFT_3241,-7.9,-0.56,2012,ATL,195.6,2003,East,core,12,East,post_2yr
ABFT_3242,-8.95,-0.48,2012,ATL,196,2003,East,core,12,East,post_2yr
ABFT_3243,-8.74,-0.55,2012,ATL,196,2003,East,core,12,East,post_2yr
ABFT_3244,-8.97,-0.91,2012,ATL,197,2003,East,core,12,East,post_2yr
ABFT_3245,-7.6,-1.13,2012,ATL,197.4,2003,West,core,12,East,post_2yr
ABFT_3246,-8.07,-1.07,2012,ATL,198,2003,West,core,12,East,post_2yr
ABFT_3247,-7.9,-0.93,2012,ATL,198,2003,East,core,12,East,post_2yr
ABFT_3248,-8.08,-1.16,2012,ATL,198,2003,West,core,12,East,post_2yr
ABFT_3249,-7.04,-0.58,2012,ATL,198.4,2003,East,core,12,East,post_2yr
ABFT_3250,-8.23,-0.98,2012,ATL,198.4,2003,East,core,12,East,post_2yr
ABFT_3251,-8.01,-0.82,2012,ATL,198.4,2003,East,core,12,East,post_2yr
ABFT_3252,-7.98,-0.57,2012,ATL,198.4,2003,East,core,12,East,post_2yr
ABFT_3253,-7.68,-0.8,2012,ATL,198.4,2003,East,core,12,East,post_2yr
ABFT_3254,-8.09,-1.06,2012,ATL,198.4,2003,West,core,12,East,post_2yr
ABFT_3255,-8.43,-0.88,2012,ATL,198.4,2003,East,core,12,East,post_2yr
ABFT_3256,-8.03,-0.77,2012,ATL,198.4,2003,East,core,12,East,post_2yr
ABFT_3257,-8.37,-0.62,2012,ATL,198.4,2003,East,core,12,East,post_2yr
ABFT_3258,-7.97,-1.03,2012,ATL,199,2003,East,core,12,East,post_2yr
ABFT_3259,-8.22,-0.56,2012,ATL,199.3,2003,East,core,12,East,post_2yr
ABFT_3260,-7.99,-0.33,2012,ATL,200,2003,East,core,12,East,post_2yr
ABFT_3261,-8.84,-1.19,2012,ATL,200.3,2003,West,core,12,East,post_2yr
ABFT_3262,-7.94,-0.48,2012,ATL,201.2,2003,East,core,12,East,post_2yr
ABFT_3263,-7.86,-0.93,2012,ATL,201.2,2003,East,core,12,East,post_2yr
ABFT_3264,-8.02,-0.76,2012,ATL,201.2,2003,East,core,12,East,post_2yr
ABFT_3265,-7.85,-0.78,2012,ATL,201.2,2003,East,core,12,East,post_2yr
ABFT_3266,-7.99,-0.89,2012,ATL,201.2,2003,East,core,12,East,post_2yr
ABFT_3267,-7.55,-0.74,2012,ATL,201.2,2003,East,core,12,East,post_2yr
ABFT_3268,-8.1,-0.58,2012,ATL,202,2003,East,core,12,East,post_2yr
ABFT_3269,-8.64,-0.64,2012,ATL,202,2003,East,core,12,East,post_2yr
ABFT_3270,-7.74,-0.17,2012,ATL,202,2003,East,core,12,East,post_2yr
ABFT_3271,-9.14,-0.77,2012,ATL,202,2003,East,core,12,East,post_2yr
ABFT_3272,-8.6,-0.9,2012,ATL,202,2003,East,core,12,East,post_2yr
ABFT_3273,-8.7,-0.63,2012,ATL,202,2003,East,core,12,East,post_2yr
ABFT_3274,-9.04,-1.02,2012,ATL,202,2003,East,core,12,East,post_2yr
ABFT_3275,-7.45,-1.04,2012,ATL,202.2,2003,West,core,12,East,post_2yr
ABFT_3276,-7.9,-0.64,2012,ATL,202.2,2003,East,core,12,East,post_2yr
ABFT_3277,-8.27,-0.67,2012,ATL,202.2,2003,East,core,12,East,post_2yr
ABFT_3278,-7.63,-1.09,2012,ATL,203,2003,West,core,12,East,post_2yr
ABFT_3279,-7.77,-1.22,2012,ATL,203,2003,West,core,12,East,post_2yr
ABFT_3280,-9.11,-0.99,2013,ATL,206,2003,East,core,12,East,post_2yr
ABFT_3281,-8.42,-0.96,2013,ATL,206,2003,East,core,12,East,post_2yr
ABFT_3282,-9.45,-1.1,2013,ATL,206,2003,West,core,12,East,post_2yr
ABFT_3283,-8.64,-0.99,2013,ATL,206,2003,East,core,12,East,post_2yr
ABFT_3284,-8.67,-0.87,2013,ATL,206,2003,East,core,12,East,post_2yr
ABFT_3285,-8.25,-1.12,2013,ATL,206,2003,West,core,12,East,post_2yr
ABFT_3286,-8.59,-0.87,2013,ATL,206,2003,East,core,12,East,post_2yr
ABFT_3287,-8.67,-1.53,2013,ATL,207,2003,West,core,12,East,post_2yr
ABFT_3288,-8.69,-1.26,2013,ATL,208,2003,West,core,12,East,post_2yr
ABFT_3289,-8.88,-1.22,2013,ATL,209,2003,West,core,12,East,post_2yr
ABFT_3290,-8.84,-1.04,2013,ATL,209,2003,East,core,12,East,post_2yr
ABFT_3291,-8.29,-0.96,2013,ATL,209,2003,East,core,12,East,post_2yr
ABFT_3292,-8.45,-0.93,2013,ATL,211,2003,East,core,12,East,post_2yr
ABFT_3293,-9.05,-1.2,2013,ATL,211,2003,West,core,12,East,post_2yr
ABFT_3294,-7.75,-1.01,2013,ATL,212,2003,East,core,12,East,post_2yr
ABFT_3295,-8.47,-1.09,2013,ATL,212,2003,West,core,12,East,post_2yr
ABFT_3296,-8.16,-0.8,2013,ATL,212,2003,East,core,12,East,post_2yr
ABFT_3297,-8.36,-0.84,2013,ATL,213.8,2003,East,core,12,East,post_2yr
ABFT_3298,-8.82,-1.39,2014,ATL,216,2003,West,core,12,East,post_2yr
ABFT_3299,-8.09,-0.97,2014,ATL,217,2003,East,core,12,East,post_2yr
ABFT_3300,-8.21,-0.98,2014,ATL,218,2003,East,core,12,East,post_2yr
ABFT_3301,-8.12,-0.87,2014,ATL,218,2003,East,core,12,East,post_2yr
ABFT_3302,-7.95,-1.12,2014,ATL,218,2003,West,core,12,East,post_2yr
ABFT_3303,-8.57,-1.31,2014,ATL,218,2003,West,core,12,East,post_2yr
ABFT_3304,-7.43,-0.68,2014,ATL,219,2003,East,core,12,East,post_2yr
ABFT_3305,-7.81,-0.75,2014,ATL,219,2003,East,core,12,East,post_2yr
ABFT_3306,-7.77,-1.04,2014,ATL,219,2003,West,core,12,East,post_2yr
ABFT_3307,-7.87,-1.11,2014,ATL,220,2003,West,core,12,East,post_2yr
ABFT_3308,-8.66,-1.41,2014,ATL,220,2003,West,core,12,East,post_2yr
ABFT_3309,-8.14,-1.51,2014,ATL,220,2003,West,core,12,East,post_2yr
ABFT_3310,-7.5,-0.65,2014,ATL,221,2003,East,core,12,East,post_2yr
ABFT_3311,-8.15,-0.85,2014,ATL,221,2003,East,core,12,East,post_2yr
ABFT_3312,-8.23,-1.03,2014,ATL,221,2003,East,core,12,East,post_2yr
ABFT_3313,-7.93,-1,2014,ATL,221,2003,East,core,12,East,post_2yr
ABFT_3314,-9.1,-1.16,2014,ATL,221,2003,West,core,12,East,post_2yr
ABFT_3315,-9.3,-1.11,2014,ATL,222,2003,West,core,12,East,post_2yr
ABFT_3316,-7.66,-0.96,2014,ATL,223,2003,East,core,12,East,post_2yr
ABFT_3317,-7.49,-0.76,2014,ATL,223,2003,East,core,12,East,post_2yr
ABFT_3318,-9.49,-1.5,2014,ATL,223,2003,West,core,12,East,post_2yr
ABFT_3319,-8.26,-1.21,2014,ATL,223,2003,West,core,12,East,post_2yr
ABFT_3320,-7.81,-0.9,2014,ATL,225,2003,East,core,12,East,post_2yr
ABFT_3321,-8.82,-1.05,2014,ATL,225,2003,East,core,12,East,post_2yr
ABFT_3322,-8.46,-1.29,2014,ATL,225,2003,West,core,12,East,post_2yr
ABFT_3323,-8.44,-0.88,2014,ATL,225,2003,East,core,12,East,post_2yr
ABFT_3324,-8.55,-1.25,2015,ATL,226,2003,West,core,12,East,post_2yr
ABFT_3325,-8.42,-0.9,2015,ATL,226.5,2003,East,core,12,East,post_2yr
ABFT_3326,-8.99,-1.03,2015,ATL,226.5,2003,East,core,12,East,post_2yr
ABFT_3327,-9.5,-1.35,2015,ATL,226.5,2003,West,core,12,East,post_2yr
